"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         226,      -7.333648941,      -6.653806177,      -7.819262322,      -8.168874064,      -6.735253495,      -9.544240907
          0,           0,         227,      -7.335875415,      -6.655558692,      -7.823279288,      -8.176822619,      -6.737471367,      -9.544490461
          0,           0,         228,      -7.338046796,      -6.657297747,      -7.827282941,      -8.184760063,      -6.739631246,      -9.544748011
          0,           0,         229,      -7.340143192,      -6.659020144,      -7.831277849,      -8.192714272,      -6.741712641,      -9.545013332
          0,           0,         230,       -7.34214867,       -6.66072334,      -7.835266006,      -8.200698545,      -6.743699084,      -9.545286296
          0,           0,         231,      -7.344051721,      -6.662405561,      -7.839247008,      -8.208710843,      -6.745578681,      -9.545566751
          0,           0,         232,      -7.345845434,      -6.664065712,      -7.843218221,      -8.216735216,      -6.747344359,      -9.545854258
          0,           0,         233,      -7.347527472,      -6.665703454,      -7.847175571,      -8.224745583,      -6.748993887,      -9.546148458
          0,           0,         234,      -7.349099918,      -6.667319194,      -7.851114255,      -8.232708999,      -6.750529705,      -9.546449154
          0,           0,         235,      -7.350568897,       -6.66891408,      -7.855029559,      -8.240592016,      -6.751958543,      -9.546756275
          0,           0,         236,      -7.351944061,      -6.670489922,      -7.858917373,      -8.248365528,      -6.753290847,      -9.547070084
          0,           0,         237,      -7.353237828,      -6.672048864,      -7.862774541,      -8.256008194,      -6.754539983,      -9.547390018
          0,           0,         238,      -7.354464669,      -6.673593347,        -7.8665991,      -8.263509431,      -6.755721434,      -9.547715279
          0,           0,         239,      -7.355640492,      -6.675126229,      -7.870390409,      -8.270869273,      -6.756852071,      -9.548045798
          0,           0,         240,      -7.356781857,      -6.676650384,       -7.87414904,      -8.278098531,      -6.757949328,      -9.548381197
          0,           0,         241,      -7.357905317,      -6.678168725,      -7.877876469,       -8.28521604,      -6.759030474,      -9.548721168
          0,           0,         242,      -7.359026817,        -6.6796841,      -7.881574722,      -8.292245176,      -6.760111972,      -9.549065626
          0,           0,         243,      -7.360161168,      -6.681199189,      -7.885245938,      -8.299209965,      -6.761208953,      -9.549414434
          0,           0,         244,      -7.361321606,      -6.682716455,      -7.888892106,      -8.306131432,      -6.762334777,      -9.549767557
          0,           0,         245,      -7.362519406,      -6.684237984,      -7.892514682,      -8.313024687,      -6.763500666,      -9.550124984
          0,           0,         246,      -7.363763614,      -6.685765452,      -7.896114509,      -8.319896957,      -6.764715476,      -9.550486737
          0,           0,         247,      -7.365060898,       -6.68730013,      -7.899691844,      -8.326746874,      -6.765985574,       -9.55085306
          0,           0,         248,      -7.366415498,      -6.688842924,      -7.903246436,      -8.333565233,      -6.767314824,      -9.551225079
          0,           0,         249,       -7.36782917,       -6.69039417,      -7.906777682,       -8.34033617,      -6.768704598,      -9.551601614
          0,           0,         250,      -7.369301332,      -6.691953802,      -7.910284966,      -8.347039907,      -6.770153917,       -9.55198188
          0,           0,         251,      -7.370829217,      -6.693521411,      -7.913767756,      -8.353655885,      -6.771659639,      -9.552366242
          0,           0,         252,      -7.372408146,      -6.695096342,      -7.917225916,      -8.360165046,      -6.773216729,      -9.552755517
          0,           0,         253,      -7.374031735,      -6.696677505,      -7.920659734,       -8.36655266,      -6.774818501,      -9.553149907
          0,           0,         254,      -7.375692261,      -6.698263642,      -7.924070163,      -8.372809917,      -6.776456951,      -9.553549643
          0,           0,         255,      -7.377381035,      -6.699853288,      -7.927458691,      -8.378934997,      -6.778123144,      -9.553955016
          0,           0,         256,      -7.379088798,      -6.701444815,      -7.930827174,      -8.384931468,      -6.779807612,      -9.554365957
          0,           0,         257,       -7.38080603,      -6.703036591,      -7.934177817,      -8.390806913,       -6.78150063,      -9.554782537
          0,           0,         258,      -7.382523421,      -6.704627075,      -7.937513027,      -8.396574052,      -6.783192695,      -9.555205124
          0,           0,         259,      -7.384232214,      -6.706214814,      -7.940835094,      -8.402247775,      -6.784874887,      -9.555633878
          0,           0,         260,      -7.385924481,      -6.707798441,      -7.944146197,      -8.407842823,       -6.78653916,      -9.556068526
          0,           0,         261,      -7.387593371,      -6.709376764,      -7.947448055,      -8.413371977,      -6.788178576,       -9.55650881
          0,           0,         262,      -7.389233299,      -6.710948804,      -7.950741365,      -8.418844686,      -6.789787494,      -9.556954589
          0,           0,         263,      -7.390840129,      -6.712513848,      -7.954026759,      -8.424266686,      -6.791361771,      -9.557405743
          0,           0,         264,       -7.39241123,      -6.714071444,      -7.957304385,      -8.429640003,      -6.792898815,      -9.557862146
          0,           0,         265,      -7.393945482,      -6.715621406,      -7.960574004,      -8.434963503,      -6.794397601,      -9.558323681
          0,           0,         266,      -7.395443216,        -6.7171638,      -7.963835094,      -8.440233859,      -6.795858609,      -9.558790237
          0,           0,         267,      -7.396906107,      -6.718698922,      -7.967086954,      -8.445446634,      -6.797283705,      -9.559261672
          0,           0,         268,      -7.398337016,      -6.720227281,      -7.970328829,      -8.450597536,      -6.798675983,      -9.559737852
          0,           0,         269,      -7.399739796,      -6.721749565,       -7.97356003,      -8.455683479,      -6.800039551,       -9.56021865
          0,           0,         270,      -7.401119139,      -6.723266694,       -7.97678007,      -8.460703364,       -6.80137935,      -9.560704328
          0,           0,         271,      -7.402480286,      -6.724779671,      -7.979988604,      -8.465658126,      -6.802700877,      -9.561194963
          0,           0,         272,      -7.403828734,      -6.726289475,      -7.983185402,       -8.47055067,      -6.804009882,       -9.56169029
          0,           0,         273,      -7.405170019,      -6.727797075,      -7.986370207,      -8.475385709,      -6.805312129,      -9.562189976
          0,           0,         274,      -7.406509543,      -6.729303441,      -7.989543263,      -8.480169093,        -6.8066132,      -9.562693863
          0,           0,         275,      -7.407852387,      -6.730809506,       -7.99270484,      -8.484906862,      -6.807918315,       -9.56320187
          0,           0,         276,      -7.409203102,      -6.732316125,      -7.995855144,      -8.489603981,      -6.809232101,      -9.563713922
          0,           0,         277,      -7.410565642,      -6.733824056,      -7.998994389,      -8.494265872,      -6.810558556,      -9.564230028
          0,           0,         278,      -7.411943408,      -6.735333931,      -8.002122782,      -8.498896679,      -6.811901097,      -9.564750177
          0,           0,         279,      -7.413338861,      -6.736846242,      -8.005240439,      -8.503492186,      -6.813262125,      -9.565274365
          0,           0,         280,      -7.414753649,      -6.738361392,      -8.008347506,      -8.508049455,      -6.814643199,      -9.565802745
          0,           0,         281,      -7.416188617,      -6.739879617,      -8.011444056,      -8.512565119,      -6.816045059,      -9.566335413
          0,           0,         282,       -7.41764382,      -6.741400991,      -8.014530107,      -8.517034505,      -6.817467652,      -9.566872385
          0,           0,         283,      -7.419118547,      -6.742925398,      -8.017605708,      -8.521452099,      -6.818910148,      -9.567413608
          0,           0,         284,      -7.420611409,      -6.744452622,      -8.020671003,      -8.525812103,      -6.820371032,      -9.567959103
          0,           0,         285,      -7.422120454,      -6.745982382,      -8.023726172,      -8.530109567,      -6.821848221,      -9.568508956
          0,           0,         286,      -7.423643233,      -6.747514251,       -8.02677146,      -8.534340791,      -6.823339145,      -9.569063131
          0,           0,         287,      -7.425177001,      -6.749047877,       -8.02980728,      -8.538503925,      -6.824840932,      -9.569621917
          0,           0,         288,      -7.426718782,      -6.750582762,      -8.032834094,       -8.54259844,      -6.826350502,      -9.570185373
          0,           0,         289,      -7.428265491,      -6.752118373,      -8.035852417,       -8.54662514,      -6.827864681,      -9.570753447
          0,           0,         290,      -7.429814052,      -6.753654165,      -8.038862817,      -8.550586459,       -6.82938032,      -9.571326023
          0,           0,         291,       -7.43136152,       -6.75518961,      -8.041865856,       -8.55448607,      -6.830894417,      -9.571903027
          0,           0,         292,      -7.432905201,      -6.756724228,      -8.044862075,      -8.558328447,      -6.832404231,      -9.572484435
          0,           0,         293,      -7.434442728,      -6.758257572,      -8.047851959,      -8.562118315,      -6.833907371,      -9.573070165
          0,           0,         294,      -7.435972135,      -6.759789286,      -8.050835921,      -8.565860316,      -6.835401859,      -9.573660157
          0,           0,         295,      -7.437491961,      -6.761319211,      -8.053814395,        -8.5695587,      -6.836886228,      -9.574254638
          0,           0,         296,      -7.439001177,      -6.762847117,       -8.05678756,      -8.573217262,      -6.838359476,      -9.574853431
          0,           0,         297,       -7.44049922,      -6.764372878,      -8.059755514,      -8.576839311,       -6.83982108,      -9.575456427
          0,           0,         298,      -7.441986035,      -6.765896507,      -8.062718328,      -8.580427737,      -6.841271023,       -9.57606376
          0,           0,         299,      -7.443462021,      -6.767418106,      -8.065676021,      -8.583984888,      -6.842709761,      -9.576675454
          0,           0,         300,      -7.444927938,      -6.768937781,       -8.06862853,      -8.587512449,      -6.844138132,       -9.57729127
          0,           0,         301,      -7.446384928,      -6.770455799,      -8.071575745,      -8.591012322,      -6.845557345,      -9.577911335
          0,           0,         302,      -7.447834369,       -6.77197238,       -8.07451749,      -8.594486089,       -6.84696887,      -9.578535402
          0,           0,         303,      -7.449277829,       -6.77348778,      -8.077453588,      -8.597935261,       -6.84837436,      -9.579163303
          0,           0,         304,      -7.450717011,        -6.7750023,      -8.080383917,      -8.601361016,      -6.849775594,      -9.579794955
          0,           0,         305,      -7.452153683,      -6.776516254,      -8.083308363,      -8.604764561,      -6.851174408,      -9.580430293
          0,           0,         306,      -7.453589603,      -6.778029967,      -8.086226825,      -8.608147173,      -6.852572623,      -9.581069271
          0,           0,         307,      -7.455026455,      -6.779543748,      -8.089139197,      -8.611509754,      -6.853971965,      -9.581711849
          0,           0,         308,      -7.456465792,      -6.781057895,      -8.092045416,      -8.614852787,      -6.855374023,         -9.582358
          0,           0,         309,      -7.457908992,      -6.782572676,      -8.094945454,      -8.618176293,      -6.856780198,      -9.583007699
          0,           0,         310,      -7.459357218,      -6.784088325,      -8.097839272,      -8.621479744,      -6.858191662,       -9.58366093
          0,           0,         311,      -7.460811388,      -6.785605029,      -8.100726843,      -8.624762276,      -6.859609329,       -9.58431768
          0,           0,         312,      -7.462272155,      -6.787122931,      -8.103608149,      -8.628022562,      -6.861033839,      -9.584977945
          0,           0,         313,      -7.463739926,      -6.788642151,      -8.106483203,      -8.631258811,      -6.862465566,      -9.585641967
          0,           0,         314,       -7.46521483,      -6.790162741,      -8.109352027,      -8.634469166,      -6.863904607,      -9.586309723
          0,           0,         315,      -7.466696731,      -6.791684689,      -8.112214622,      -8.637652038,      -6.865350793,      -9.586981057
          0,           0,         316,      -7.468185263,      -6.793207943,      -8.115071035,      -8.640805461,      -6.866803725,      -9.587655925
          0,           0,         317,      -7.469679865,      -6.794732418,      -8.117921341,      -8.643927711,      -6.868262801,      -9.588334316
          0,           0,         318,      -7.471179808,      -6.796257999,      -8.120765639,      -8.647017398,       -6.86972725,      -9.589016226
          0,           0,         319,      -7.472684239,      -6.797784546,      -8.123604051,      -8.650073682,      -6.871196181,      -9.589701655
          0,           0,         320,      -7.474192232,      -6.799311917,      -8.126436728,      -8.653096257,      -6.872668631,      -9.590390607
          0,           0,         321,      -7.475702812,      -6.800839947,      -8.129263834,      -8.656085338,      -6.874143592,      -9.591083079
          0,           0,         322,      -7.477215004,      -6.802368474,      -8.132085596,      -8.659041676,      -6.875620061,      -9.591779098
          0,           0,         323,      -7.478727875,      -6.803897352,      -8.134902167,      -8.661966538,      -6.877097072,      -9.592478818
          0,           0,         324,      -7.480240548,      -6.805426427,      -8.137713695,      -8.664861472,       -6.87857373,      -9.593182159
          0,           0,         325,      -7.481752228,      -6.806955552,      -8.140520364,      -8.667728309,      -6.880049235,      -9.593889014
          0,           0,         326,      -7.483262233,      -6.808484605,      -8.143322342,       -8.67056905,      -6.881522899,       -9.59459934
          0,           0,         327,      -7.484770015,      -6.810013487,      -8.146119779,      -8.673385823,      -6.882994175,       -9.59531312
          0,           0,         328,      -7.486275175,      -6.811542126,      -8.148912804,      -8.676180764,      -6.884462673,      -9.596030322
          0,           0,         329,      -7.487777485,      -6.813070499,      -8.151701562,      -8.678956047,      -6.885928169,      -9.596750976
          0,           0,         330,      -7.489276855,      -6.814598592,      -8.154486122,      -8.681713563,      -6.887390592,      -9.597475068
          0,           0,         331,      -7.490773344,      -6.816126418,      -8.157266537,      -8.684455171,      -6.888850015,      -9.598202589
          0,           0,         332,      -7.492267159,      -6.817654054,      -8.160042849,      -8.687182711,      -6.890306663,      -9.598933677
          0,           0,         333,       -7.49375861,      -6.819181561,      -8.162815059,      -8.689897654,      -6.891760871,      -9.599668204
          0,           0,         334,      -7.495248105,      -6.820709031,      -8.165583151,      -8.692601256,      -6.893213074,      -9.600406139
          0,           0,         335,      -7.496736125,      -6.822236549,      -8.168347119,      -8.695294621,      -6.894663773,      -9.601147541
          0,           0,         336,      -7.498223184,      -6.823764191,      -8.171106914,      -8.697978507,      -6.896113509,      -9.601892233
          0,           0,         337,       -7.49970982,      -6.825292049,      -8.173862483,      -8.700653448,      -6.897562845,       -9.60264014
          0,           0,         338,      -7.501196598,      -6.826820238,      -8.176613786,       -8.70331984,      -6.899012357,      -9.603391372
          0,           0,         339,      -7.502684088,      -6.828348907,       -8.17936079,      -8.705977884,      -6.900462626,      -9.604146023
          0,           0,         340,      -7.504172831,      -6.829878198,      -8.182103459,      -8.708627572,       -6.90191421,      -9.604904023
          0,           0,         341,      -7.505663302,      -6.831408187,       -8.18484175,      -8.711268674,      -6.903367592,      -9.605665369
          0,           0,         342,       -7.50715594,      -6.832939028,      -8.187575705,      -8.713900997,      -6.904823215,      -9.606430131
          0,           0,         343,      -7.508651063,      -6.834470736,      -8.190305232,      -8.716523723,      -6.906281408,      -9.607198113
          0,           0,         344,      -7.510148891,      -6.836003329,      -8.193030265,      -8.719135996,      -6.907742394,      -9.607969221
          0,           0,         345,      -7.511649569,      -6.837536823,      -8.195750759,      -8.721737028,      -6.909206312,       -9.60874342
          0,           0,         346,      -7.513153155,      -6.839071226,      -8.198466686,      -8.724326063,      -6.910673216,      -9.609520695
          0,           0,         347,      -7.514659637,      -6.840606537,      -8.201178028,      -8.726902341,      -6.912143084,      -9.610301023
          0,           0,         348,      -7.516168928,      -6.842142743,      -8.203884784,      -8.729465142,      -6.913615816,      -9.611084398
          0,           0,         349,      -7.517680889,      -6.843679852,      -8.206586983,      -8.732013877,      -6.915091262,      -9.611870863
          0,           0,         350,      -7.519195337,      -6.845217863,      -8.209284666,      -8.734548075,      -6.916569225,      -9.612660444
          0,           0,         351,      -7.520712028,      -6.846756722,      -8.211977752,       -8.73706726,      -6.918049451,      -9.613453091
          0,           0,         352,      -7.522230675,      -6.848296368,      -8.214666132,      -8.739571141,      -6.919531643,      -9.614248778
          0,           0,         353,      -7.523750981,      -6.849836766,      -8.217350069,      -8.742058695,      -6.921015491,      -9.615047506
          0,           0,         354,      -7.525272637,      -6.851377857,      -8.220029583,      -8.744529747,      -6.922500678,      -9.615849264
          0,           0,         355,      -7.526795342,      -6.852919586,      -8.222704783,      -8.746986142,      -6.923986892,      -9.616654067
          0,           0,         356,      -7.528318809,      -6.854461901,      -8.225375735,      -8.749428437,      -6.925473839,      -9.617461886
          0,           0,         357,      -7.529842768,      -6.856004748,      -8.228042509,       -8.75185725,      -6.926961244,      -9.618272686
          0,           0,         358,      -7.531366983,      -6.857548084,      -8.230705168,      -8.754273294,      -6.928448869,      -9.619086444
          0,           0,         359,      -7.532891258,      -6.859091871,      -8.233363768,      -8.756677349,      -6.929936518,      -9.619903132
          0,           0,         360,      -7.534415461,      -6.860636122,      -8.236018404,      -8.759070386,      -6.931424055,      -9.620722803
          0,           0,         361,      -7.535939517,      -6.862180846,      -8.238669161,      -8.761453368,      -6.932911401,      -9.621545598
          0,           0,         362,      -7.537463399,      -6.863726064,      -8.241316112,      -8.763827193,      -6.934398532,      -9.622371475
          0,           0,         363,      -7.538987105,      -6.865271771,      -8.243959281,      -8.766192656,      -6.935885457,       -9.62320035
          0,           0,         364,      -7.540510682,      -6.866817974,      -8.246598683,      -8.768550506,      -6.937372218,       -9.62403235
          0,           0,         365,      -7.542034192,      -6.868364661,       -8.24923429,      -8.770901381,      -6.938858892,      -9.624867273
          0,           0,         366,      -7.543557721,      -6.869911832,      -8.251866087,      -8.773245941,      -6.940345575,      -9.625705042
          0,           0,         367,      -7.545081384,        -6.8714595,      -8.254494057,      -8.775584772,      -6.941832391,      -9.626545625
          0,           0,         368,       -7.54660532,      -6.873007687,      -8.257118184,      -8.777918304,      -6.943319487,      -9.627388999
          0,           0,         369,      -7.548129685,      -6.874556418,      -8.259738449,      -8.780246819,      -6.944807026,       -9.62823515
          0,           0,         370,      -7.549654652,      -6.876105737,      -8.262354835,      -8.782570585,      -6.946295182,      -9.629084146
          0,           0,         371,      -7.551180395,      -6.877655678,      -8.264967317,      -8.784889711,      -6.947784135,      -9.629935951
          0,           0,         372,      -7.552707074,      -6.879206269,      -8.267575868,      -8.787204201,      -6.949274053,      -9.630790511
          0,           0,         373,      -7.554234838,      -6.880757536,      -8.270180474,      -8.789514027,      -6.950765086,      -9.631647811
          0,           0,         374,      -7.555763814,      -6.882309505,      -8.272781138,      -8.791819136,      -6.952257366,      -9.632507836
          0,           0,         375,      -7.557294117,      -6.883862201,      -8.275377813,        -8.7941191,       -6.95375101,      -9.633370563
          0,           0,         376,       -7.55882584,      -6.885415644,      -8.277970469,      -8.796413612,       -6.95524611,      -9.634235981
          0,           0,         377,      -7.560359046,      -6.886969851,      -8.280559083,      -8.798702385,       -6.95674273,      -9.635104079
          0,           0,         378,      -7.561893773,      -6.888524832,      -8.283143637,       -8.80098512,      -6.958240906,      -9.635974848
          0,           0,         379,      -7.563430033,      -6.890080595,      -8.285724119,      -8.803261524,      -6.959740647,      -9.636848285
          0,           0,         380,      -7.564967815,       -6.89163714,      -8.288300523,      -8.805531321,      -6.961241941,      -9.637724379
          0,           0,         381,      -7.566507088,      -6.893194467,      -8.290872845,      -8.807794251,      -6.962744754,      -9.638603118
          0,           0,         382,      -7.568047802,      -6.894752571,      -8.293441087,      -8.810050092,       -6.96424903,      -9.639484493
          0,           0,         383,      -7.569589888,      -6.896311442,      -8.296005255,      -8.812298675,        -6.9657547,      -9.640368496
          0,           0,         384,      -7.571133269,       -6.89787107,      -8.298565358,      -8.814539894,      -6.967261681,      -9.641255118
          0,           0,         385,      -7.572677856,      -6.899431442,       -8.30112141,      -8.816773707,      -6.968769881,       -9.64214435
          0,           0,         386,      -7.574223557,      -6.900992545,      -8.303673429,      -8.819000143,      -6.970279206,      -9.643036184
          0,           0,         387,      -7.575770278,      -6.902554363,      -8.306221433,        -8.8212193,      -6.971789559,      -9.643930612
          0,           0,         388,       -7.57731793,      -6.904116883,      -8.308765441,      -8.823431345,      -6.973300847,      -9.644827624
          0,           0,         389,      -7.578866427,      -6.905680092,      -8.311305477,      -8.825636506,      -6.974812983,      -9.645727211
          0,           0,         390,      -7.580415695,      -6.907243978,      -8.313841566,      -8.827835061,      -6.976325891,      -9.646629364
          0,           0,         391,      -7.581965667,      -6.908808531,      -8.316373729,      -8.830027317,      -6.977839505,      -9.647534074
          0,           0,         392,      -7.583516294,      -6.910373744,      -8.318901989,       -8.83221363,      -6.979353774,      -9.648441331
          0,           0,         393,      -7.585067537,       -6.91193961,      -8.321426371,       -8.83439442,       -6.98086866,      -9.649351124
          0,           0,         394,      -7.586619371,      -6.913506128,      -8.323946889,      -8.836570043,      -6.982384137,      -9.650263444
          0,           0,         395,      -7.588171784,      -6.915073297,      -8.326463561,      -8.838740838,      -6.983900196,      -9.651178283
          0,           0,         396,       -7.58972478,      -6.916641117,        -8.3289764,      -8.840907162,       -6.98541684,      -9.652095628
          0,           0,         397,      -7.591278374,      -6.918209595,      -8.331485414,      -8.843069355,      -6.986934087,      -9.653015469
          0,           0,         398,      -7.592832593,      -6.919778736,      -8.333990613,      -8.845227714,      -6.988451965,      -9.653937795
          0,           0,         399,      -7.594387473,      -6.921348549,      -8.336491999,      -8.847382497,      -6.989970514,      -9.654862597
          0,           0,         400,      -7.595943057,      -6.922919042,      -8.338989575,      -8.849533919,      -6.991489778,      -9.655789865
          0,           0,         401,      -7.597499395,      -6.924490227,      -8.341483338,      -8.851682152,      -6.993009807,       -9.65671959
          0,           0,         402,      -7.599056538,      -6.926062115,      -8.343973286,      -8.853827317,      -6.994530656,      -9.657651763
          0,           0,         403,      -7.600614539,      -6.927634718,      -8.346459412,      -8.855969499,      -6.996052379,      -9.658586376
          0,           0,         404,      -7.602173449,      -6.929208046,       -8.34894171,      -8.858108723,      -6.997575028,      -9.659523419
          0,           0,         405,      -7.603733318,      -6.930782112,      -8.351420172,      -8.860244983,      -6.999098655,      -9.660462884
          0,           0,         406,       -7.60529419,      -6.932356925,       -8.35389479,      -8.862378228,      -7.000623304,      -9.661404772
          0,           0,         407,      -7.606856104,      -6.933932496,      -8.356365555,       -8.86450839,      -7.002149014,       -9.66234907
          0,           0,         408,      -7.608419093,      -6.935508831,      -8.358832459,      -8.866635391,       -7.00367582,      -9.663295765
          0,           0,         409,      -7.609983182,      -6.937085939,      -8.361295495,      -8.868759127,      -7.005203746,      -9.664244851
          0,           0,         410,      -7.611548388,      -6.938663824,      -8.363754655,      -8.870879479,      -7.006732808,      -9.665196318
          0,           0,         411,      -7.613114718,      -6.940242491,      -8.366209937,      -8.872996323,      -7.008263015,      -9.666150161
          0,           0,         412,      -7.614682181,      -6.941821953,      -8.368661343,      -8.875109502,      -7.009794374,      -9.667106389
          0,           0,         413,      -7.616250776,      -6.943402217,      -8.371108874,      -8.877218914,      -7.011326883,      -9.668065001
          0,           0,         414,      -7.617820491,      -6.944983279,      -8.373552527,      -8.879324509,      -7.012860529,      -9.669025979
          0,           0,         415,      -7.619391305,      -6.946565132,      -8.375992301,      -8.881426246,      -7.014395292,      -9.669989305
          0,           0,         416,      -7.620963197,      -6.948147773,      -8.378428199,       -8.88352409,      -7.015931148,      -9.670954968
          0,           0,         417,      -7.622536139,      -6.949731196,      -8.380860225,       -8.88561802,      -7.017468069,       -9.67192296
          0,           0,         418,      -7.624110104,      -6.951315397,      -8.383288387,      -8.887708046,      -7.019006025,      -9.672893273
          0,           0,         419,       -7.62568506,      -6.952900371,      -8.385712691,      -8.889794177,      -7.020544985,      -9.673865899
          0,           0,         420,      -7.627260978,      -6.954486114,      -8.388133147,      -8.891876464,      -7.022084918,      -9.674840832
          0,           0,         421,      -7.628837832,      -6.956072621,      -8.390549765,      -8.893954994,      -7.023625797,      -9.675818064
          0,           0,         422,      -7.630415595,      -6.957659889,      -8.392962554,      -8.896029874,      -7.025167595,      -9.676797589
          0,           0,         423,       -7.63199428,      -6.959247982,      -8.395371555,      -8.898101087,      -7.026710318,      -9.677779553
          0,           0,         424,      -7.633573889,      -6.960836903,      -8.397776781,      -8.900168769,      -7.028253968,      -9.678763943
          0,           0,         425,      -7.635154406,      -6.962426628,      -8.400178236,      -8.902233178,      -7.029798533,      -9.679750676
          0,           0,         426,      -7.636735811,      -6.964017139,      -8.402575924,      -8.904294579,      -7.031343993,      -9.680739703
          0,           0,         427,      -7.638318088,      -6.965608425,      -8.404969849,      -8.906353183,      -7.032890334,      -9.681730999
          0,           0,         428,      -7.639901226,       -6.96720048,      -8.407360018,      -8.908409143,      -7.034437545,      -9.682724548
          0,           0,         429,      -7.641485225,       -6.96879331,      -8.409746438,      -8.910462631,      -7.035985626,      -9.683720353
          0,           0,         430,      -7.643070091,      -6.970386924,      -8.412129114,       -8.91251378,      -7.037534582,      -9.684718419
          0,           0,         431,      -7.644655829,      -6.971981316,      -8.414508049,      -8.914562595,      -7.039084422,      -9.685718722
          0,           0,         432,      -7.646242451,       -6.97357649,       -8.41688326,      -8.916609136,      -7.040635157,      -9.686721246
          0,           0,         433,      -7.647829969,      -6.975172443,      -8.419254746,      -8.918653391,        -7.0421868,      -9.687725977
          0,           0,         434,      -7.649418395,      -6.976769175,      -8.421622508,      -8.920695369,      -7.043739363,      -9.688732906
          0,           0,         435,      -7.651007741,      -6.978366687,      -8.423986544,      -8.922735097,      -7.045292859,      -9.689742025
          0,           0,         436,      -7.652598022,      -6.979964981,      -8.426346854,      -8.924772611,      -7.046847301,      -9.690753331
          0,           0,         437,      -7.654189249,      -6.981564058,      -8.428703439,      -8.926807922,      -7.048402703,      -9.691766815
          0,           0,         438,      -7.655781438,      -6.983163925,      -8.431056302,      -8.928841045,      -7.049959079,      -9.692782474
          0,           0,         439,      -7.657374598,      -6.984764582,      -8.433405442,      -8.930871971,       -7.05151644,      -9.693800301
          0,           0,         440,      -7.658968741,      -6.986366031,      -8.435750858,      -8.932900671,      -7.053074796,      -9.694820286
          0,           0,         441,      -7.660563872,      -6.987968275,      -8.438092552,       -8.93492711,      -7.054634154,      -9.695842423
          0,           0,         442,      -7.662159998,      -6.989571315,      -8.440430525,      -8.936951259,       -7.05619452,      -9.696866703
          0,           0,         443,      -7.663757123,      -6.991175153,      -8.442764778,      -8.938973092,      -7.057755896,      -9.697893121
          0,           0,         444,      -7.665355246,      -6.992779789,      -8.445095315,      -8.940992586,      -7.059318284,      -9.698921669
          0,           0,         445,      -7.666954367,      -6.994385224,      -8.447422139,      -8.943009661,      -7.060881681,      -9.699952341
